danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.349,0.871,8,-8.154,1,0.0558,3.11e-05,0.592,0.28,0.0804,109.058,audio_features,0yfJtXHvQJJm79lt38yIyq,spotify:track:0yfJtXHvQJJm79lt38yIyq,https://api.spotify.com/v1/tracks/0yfJtXHvQJJm79lt38yIyq,https://api.spotify.com/v1/audio-analysis/0yfJtXHvQJJm79lt38yIyq,189000,4
0.65,0.736,9,-8.712,1,0.0257,0.0123,0.639,0.119,0.56,119.035,audio_features,6Mc4bMZVQb13wayZbUPtuW,spotify:track:6Mc4bMZVQb13wayZbUPtuW,https://api.spotify.com/v1/tracks/6Mc4bMZVQb13wayZbUPtuW,https://api.spotify.com/v1/audio-analysis/6Mc4bMZVQb13wayZbUPtuW,150080,4
0.28,0.829,8,-7.564,1,0.109,0.00115,0.0869,0.179,0.514,143.357,audio_features,7IB7onduixoIOHfjuo2zgW,spotify:track:7IB7onduixoIOHfjuo2zgW,https://api.spotify.com/v1/tracks/7IB7onduixoIOHfjuo2zgW,https://api.spotify.com/v1/audio-analysis/7IB7onduixoIOHfjuo2zgW,231147,4
0.365,0.667,0,-7.843,0,0.0479,1.41e-06,0.498,0.42,0.16,130.277,audio_features,2sC1hXh4VTilw8zNERUGuI,spotify:track:2sC1hXh4VTilw8zNERUGuI,https://api.spotify.com/v1/tracks/2sC1hXh4VTilw8zNERUGuI,https://api.spotify.com/v1/audio-analysis/2sC1hXh4VTilw8zNERUGuI,176453,4
0.66,0.271,11,-11.497,1,0.0296,0.823,6.44e-05,0.537,0.275,115.763,audio_features,7aoyfVxfSvsqfAjvvKyQah,spotify:track:7aoyfVxfSvsqfAjvvKyQah,https://api.spotify.com/v1/tracks/7aoyfVxfSvsqfAjvvKyQah,https://api.spotify.com/v1/audio-analysis/7aoyfVxfSvsqfAjvvKyQah,177653,4
0.352,0.302,1,-13.381,1,0.0303,0.266,9.28e-06,0.0951,0.295,94.558,audio_features,3XFuPqz7LH9iiMLl4Q8YnN,spotify:track:3XFuPqz7LH9iiMLl4Q8YnN,https://api.spotify.com/v1/tracks/3XFuPqz7LH9iiMLl4Q8YnN,https://api.spotify.com/v1/audio-analysis/3XFuPqz7LH9iiMLl4Q8YnN,185587,4
0.561,0.412,3,-13.418,0,0.0349,0.000168,0.757,0.0848,0.816,154.752,audio_features,5LyBIArMfdCSMo8XA0HzlU,spotify:track:5LyBIArMfdCSMo8XA0HzlU,https://api.spotify.com/v1/tracks/5LyBIArMfdCSMo8XA0HzlU,https://api.spotify.com/v1/audio-analysis/5LyBIArMfdCSMo8XA0HzlU,272507,4
0.591,0.36,10,-9.229,1,0.0312,0.845,3.01e-05,0.101,0.15,127.86,audio_features,6KTwhoscRPhyPTrmJOOEHu,spotify:track:6KTwhoscRPhyPTrmJOOEHu,https://api.spotify.com/v1/tracks/6KTwhoscRPhyPTrmJOOEHu,https://api.spotify.com/v1/audio-analysis/6KTwhoscRPhyPTrmJOOEHu,295173,4
0.529,0.131,1,-20.11,1,0.0572,0.995,0.839,0.105,0.501,73.539,audio_features,6ObrtyZKnhWDyNOaaU8lqO,spotify:track:6ObrtyZKnhWDyNOaaU8lqO,https://api.spotify.com/v1/tracks/6ObrtyZKnhWDyNOaaU8lqO,https://api.spotify.com/v1/audio-analysis/6ObrtyZKnhWDyNOaaU8lqO,73561,4
0.229,0.864,1,-7.159,1,0.129,1.48e-05,0.795,0.103,0.405,167.701,audio_features,4eOmqzdX5zMLii0vefdPA7,spotify:track:4eOmqzdX5zMLii0vefdPA7,https://api.spotify.com/v1/tracks/4eOmqzdX5zMLii0vefdPA7,https://api.spotify.com/v1/audio-analysis/4eOmqzdX5zMLii0vefdPA7,205040,4
0.361,0.348,4,-10.519,1,0.0286,0.756,0.975,0.11,0.175,143.519,audio_features,74BGeM15K1Jg8wctrboNP5,spotify:track:74BGeM15K1Jg8wctrboNP5,https://api.spotify.com/v1/tracks/74BGeM15K1Jg8wctrboNP5,https://api.spotify.com/v1/audio-analysis/74BGeM15K1Jg8wctrboNP5,75733,4
0.339,0.579,1,-9.511,1,0.0336,0.707,0.774,0.0883,0.158,123.903,audio_features,6IPH9qvOgEINOGVvrzP6NW,spotify:track:6IPH9qvOgEINOGVvrzP6NW,https://api.spotify.com/v1/tracks/6IPH9qvOgEINOGVvrzP6NW,https://api.spotify.com/v1/audio-analysis/6IPH9qvOgEINOGVvrzP6NW,265173,4
0.709,0.455,1,-9.096,1,0.03,0.111,0.76,0.106,0.407,105.696,audio_features,7zjYShXePOrXVJeecEMeNd,spotify:track:7zjYShXePOrXVJeecEMeNd,https://api.spotify.com/v1/tracks/7zjYShXePOrXVJeecEMeNd,https://api.spotify.com/v1/audio-analysis/7zjYShXePOrXVJeecEMeNd,262432,4
0.572,0.847,5,-7.793,0,0.029,0.000443,0.151,0.113,0.391,95.963,audio_features,0QRqsCrFLgBxrB73RtcTJd,spotify:track:0QRqsCrFLgBxrB73RtcTJd,https://api.spotify.com/v1/tracks/0QRqsCrFLgBxrB73RtcTJd,https://api.spotify.com/v1/audio-analysis/0QRqsCrFLgBxrB73RtcTJd,261920,4
0.582,0.861,3,-8.859,0,0.0304,0.00241,0.838,0.101,0.287,124.441,audio_features,1ZZp5O9zbjnIdRgLh9327j,spotify:track:1ZZp5O9zbjnIdRgLh9327j,https://api.spotify.com/v1/tracks/1ZZp5O9zbjnIdRgLh9327j,https://api.spotify.com/v1/audio-analysis/1ZZp5O9zbjnIdRgLh9327j,164587,4
0.354,0.886,10,-6.862,1,0.0824,0.000164,0.763,0.169,0.227,123.745,audio_features,1IB9M5aepKW3eVsS3LW3ee,spotify:track:1IB9M5aepKW3eVsS3LW3ee,https://api.spotify.com/v1/tracks/1IB9M5aepKW3eVsS3LW3ee,https://api.spotify.com/v1/audio-analysis/1IB9M5aepKW3eVsS3LW3ee,298827,4
0.83,0.469,11,-10.241,1,0.0359,0.00029,0.213,0.123,0.694,124.698,audio_features,7BojyNS5Ipj6JQdsjOp0TO,spotify:track:7BojyNS5Ipj6JQdsjOp0TO,https://api.spotify.com/v1/tracks/7BojyNS5Ipj6JQdsjOp0TO,https://api.spotify.com/v1/audio-analysis/7BojyNS5Ipj6JQdsjOp0TO,244027,4
0.369,0.743,10,-5.768,0,0.0452,0.000105,0.4,0.0948,0.531,142.034,audio_features,754um7kZX2THT9YTbimwZ5,spotify:track:754um7kZX2THT9YTbimwZ5,https://api.spotify.com/v1/tracks/754um7kZX2THT9YTbimwZ5,https://api.spotify.com/v1/audio-analysis/754um7kZX2THT9YTbimwZ5,207333,4
0.717,0.396,10,-11.29,0,0.0627,0.0459,0.94,0.112,0.96,167.595,audio_features,12t2y3iQpRkH5DIN3FeM8i,spotify:track:12t2y3iQpRkH5DIN3FeM8i,https://api.spotify.com/v1/tracks/12t2y3iQpRkH5DIN3FeM8i,https://api.spotify.com/v1/audio-analysis/12t2y3iQpRkH5DIN3FeM8i,138187,4
0.541,0.214,11,-13.73,1,0.0275,0.863,1.09e-05,0.224,0.178,71.95,audio_features,0NUnoNXOa3MBOSeUEOfjbU,spotify:track:0NUnoNXOa3MBOSeUEOfjbU,https://api.spotify.com/v1/tracks/0NUnoNXOa3MBOSeUEOfjbU,https://api.spotify.com/v1/audio-analysis/0NUnoNXOa3MBOSeUEOfjbU,235480,4
0.369,0.0414,9,-14.253,0,0.0326,0.982,4.79e-06,0.095,0.335,165.581,audio_features,1UEKKBZYrZn67xojf3BVke,spotify:track:1UEKKBZYrZn67xojf3BVke,https://api.spotify.com/v1/tracks/1UEKKBZYrZn67xojf3BVke,https://api.spotify.com/v1/audio-analysis/1UEKKBZYrZn67xojf3BVke,214280,4
0.379,0.324,8,-10.93,1,0.0369,0.728,2.88e-05,0.106,0.329,186.088,audio_features,2zLP1W1e2kkQoTSaomQ80w,spotify:track:2zLP1W1e2kkQoTSaomQ80w,https://api.spotify.com/v1/tracks/2zLP1W1e2kkQoTSaomQ80w,https://api.spotify.com/v1/audio-analysis/2zLP1W1e2kkQoTSaomQ80w,172080,5
0.499,0.72,1,-9.087,1,0.0311,0.179,0.667,0.0742,0.421,182.111,audio_features,5HYi0YGRaislYUWIHtNU7j,spotify:track:5HYi0YGRaislYUWIHtNU7j,https://api.spotify.com/v1/tracks/5HYi0YGRaislYUWIHtNU7j,https://api.spotify.com/v1/audio-analysis/5HYi0YGRaislYUWIHtNU7j,255627,4
0.288,0.319,3,-11.159,1,0.0304,0.924,0.626,0.247,0.382,136.67,audio_features,0ffN8q1fw5CaAe2hclqNqf,spotify:track:0ffN8q1fw5CaAe2hclqNqf,https://api.spotify.com/v1/tracks/0ffN8q1fw5CaAe2hclqNqf,https://api.spotify.com/v1/audio-analysis/0ffN8q1fw5CaAe2hclqNqf,198531,4
0.541,0.366,11,-13.058,1,0.0263,0.061,0.0418,0.386,0.039,101.624,audio_features,6kpqr2H18V3rjRAij5BzaZ,spotify:track:6kpqr2H18V3rjRAij5BzaZ,https://api.spotify.com/v1/tracks/6kpqr2H18V3rjRAij5BzaZ,https://api.spotify.com/v1/audio-analysis/6kpqr2H18V3rjRAij5BzaZ,224973,4
0.521,0.796,1,-8.366,1,0.0352,3.87e-05,0.913,0.15,0.524,125.205,audio_features,6RbHMM1kLgzi8hSifVPIQZ,spotify:track:6RbHMM1kLgzi8hSifVPIQZ,https://api.spotify.com/v1/tracks/6RbHMM1kLgzi8hSifVPIQZ,https://api.spotify.com/v1/audio-analysis/6RbHMM1kLgzi8hSifVPIQZ,163794,4
0.318,0.381,1,-12.171,1,0.165,0.0447,0.953,0.539,0.56,143.474,audio_features,3jyytOHnXVqL5BOXO0hydV,spotify:track:3jyytOHnXVqL5BOXO0hydV,https://api.spotify.com/v1/tracks/3jyytOHnXVqL5BOXO0hydV,https://api.spotify.com/v1/audio-analysis/3jyytOHnXVqL5BOXO0hydV,43700,3
0.259,0.905,9,-6.686,1,0.0529,6.07e-06,0.5,0.0628,0.416,83.158,audio_features,6VMBHFM7vNGFD8mly09TuU,spotify:track:6VMBHFM7vNGFD8mly09TuU,https://api.spotify.com/v1/tracks/6VMBHFM7vNGFD8mly09TuU,https://api.spotify.com/v1/audio-analysis/6VMBHFM7vNGFD8mly09TuU,194093,4
0.258,0.976,2,-5.498,1,0.0927,9.38e-06,0.783,0.184,0.215,127.39,audio_features,6QEyFVOc2o2wo5bmNPs7ap,spotify:track:6QEyFVOc2o2wo5bmNPs7ap,https://api.spotify.com/v1/tracks/6QEyFVOc2o2wo5bmNPs7ap,https://api.spotify.com/v1/audio-analysis/6QEyFVOc2o2wo5bmNPs7ap,227293,4
0.523,0.3,6,-9.473,1,0.0286,0.798,0.0111,0.135,0.253,104.562,audio_features,5cN0jli5QYUMC1S5SepWiy,spotify:track:5cN0jli5QYUMC1S5SepWiy,https://api.spotify.com/v1/tracks/5cN0jli5QYUMC1S5SepWiy,https://api.spotify.com/v1/audio-analysis/5cN0jli5QYUMC1S5SepWiy,156040,3
0.337,0.205,2,-15.463,1,0.0315,0.97,0.902,0.597,0.0575,59.709,audio_features,2Mvqz0zKlkaCdTPdZ1KR15,spotify:track:2Mvqz0zKlkaCdTPdZ1KR15,https://api.spotify.com/v1/tracks/2Mvqz0zKlkaCdTPdZ1KR15,https://api.spotify.com/v1/audio-analysis/2Mvqz0zKlkaCdTPdZ1KR15,187320,4
0.208,0.0243,0,-10.926,0,0.0719,0.985,0.956,0.0825,0.0,96.671,audio_features,0OxfAjQhWelPFFIOjn5WTg,spotify:track:0OxfAjQhWelPFFIOjn5WTg,https://api.spotify.com/v1/tracks/0OxfAjQhWelPFFIOjn5WTg,https://api.spotify.com/v1/audio-analysis/0OxfAjQhWelPFFIOjn5WTg,45511,3
0.352,0.85,10,-8.12,1,0.0346,1.62e-05,0.695,0.0622,0.724,175.583,audio_features,66qoUW14WDYtWBoznmUiVn,spotify:track:66qoUW14WDYtWBoznmUiVn,https://api.spotify.com/v1/tracks/66qoUW14WDYtWBoznmUiVn,https://api.spotify.com/v1/audio-analysis/66qoUW14WDYtWBoznmUiVn,150813,3
0.417,0.84,4,-7.861,1,0.0321,1.22e-05,0.577,0.278,0.254,98.747,audio_features,3so2oO0PUu9Mj5YTgVd3ef,spotify:track:3so2oO0PUu9Mj5YTgVd3ef,https://api.spotify.com/v1/tracks/3so2oO0PUu9Mj5YTgVd3ef,https://api.spotify.com/v1/audio-analysis/3so2oO0PUu9Mj5YTgVd3ef,222726,4
0.294,0.544,2,-9.837,1,0.0339,0.00163,0.44,0.37,0.114,165.942,audio_features,5vru13VROtnyexNtXsCSl5,spotify:track:5vru13VROtnyexNtXsCSl5,https://api.spotify.com/v1/tracks/5vru13VROtnyexNtXsCSl5,https://api.spotify.com/v1/audio-analysis/5vru13VROtnyexNtXsCSl5,416187,4
0.202,0.665,0,-9.097,1,0.0342,2.8e-06,0.928,0.0723,0.36,88.925,audio_features,1nbXNrayQOc9UGVEudhlaT,spotify:track:1nbXNrayQOc9UGVEudhlaT,https://api.spotify.com/v1/tracks/1nbXNrayQOc9UGVEudhlaT,https://api.spotify.com/v1/audio-analysis/1nbXNrayQOc9UGVEudhlaT,246413,4
0.527,0.418,4,-10.205,0,0.0277,0.142,0.781,0.139,0.217,129.517,audio_features,7A8caPxvrT8ZgLvQPPUCcj,spotify:track:7A8caPxvrT8ZgLvQPPUCcj,https://api.spotify.com/v1/tracks/7A8caPxvrT8ZgLvQPPUCcj,https://api.spotify.com/v1/audio-analysis/7A8caPxvrT8ZgLvQPPUCcj,196905,4
0.295,0.281,7,-11.801,1,0.0325,0.0245,0.828,0.115,0.0969,133.249,audio_features,2EogyXM3vYmepKPkuaRAi5,spotify:track:2EogyXM3vYmepKPkuaRAi5,https://api.spotify.com/v1/tracks/2EogyXM3vYmepKPkuaRAi5,https://api.spotify.com/v1/audio-analysis/2EogyXM3vYmepKPkuaRAi5,398240,4
0.303,0.925,8,-7.33,1,0.0624,9.27e-06,0.757,0.0707,0.308,125.234,audio_features,17ooOIy6AVLrZZapwldz7e,spotify:track:17ooOIy6AVLrZZapwldz7e,https://api.spotify.com/v1/tracks/17ooOIy6AVLrZZapwldz7e,https://api.spotify.com/v1/audio-analysis/17ooOIy6AVLrZZapwldz7e,313267,4
0.363,0.32,0,-11.539,1,0.0384,0.0136,0.582,0.105,0.207,121.428,audio_features,6zwQeWS3allTz2jnhjuqUN,spotify:track:6zwQeWS3allTz2jnhjuqUN,https://api.spotify.com/v1/tracks/6zwQeWS3allTz2jnhjuqUN,https://api.spotify.com/v1/audio-analysis/6zwQeWS3allTz2jnhjuqUN,267307,4
0.294,0.46,7,-11.804,1,0.0525,0.00362,0.803,0.084,0.0373,126.229,audio_features,2MSqisZ5NPsn2A5uQzzNsT,spotify:track:2MSqisZ5NPsn2A5uQzzNsT,https://api.spotify.com/v1/tracks/2MSqisZ5NPsn2A5uQzzNsT,https://api.spotify.com/v1/audio-analysis/2MSqisZ5NPsn2A5uQzzNsT,522653,4
0.373,0.315,0,-10.415,1,0.0274,0.00363,0.476,0.204,0.21,98.535,audio_features,5CBruvV2cU0kn1XbyTdGE0,spotify:track:5CBruvV2cU0kn1XbyTdGE0,https://api.spotify.com/v1/tracks/5CBruvV2cU0kn1XbyTdGE0,https://api.spotify.com/v1/audio-analysis/5CBruvV2cU0kn1XbyTdGE0,98680,4
0.575,0.274,9,-13.553,1,0.0286,0.0111,0.776,0.123,0.112,125.652,audio_features,2SRBtj64W0Wbs7YMbmxFBw,spotify:track:2SRBtj64W0Wbs7YMbmxFBw,https://api.spotify.com/v1/tracks/2SRBtj64W0Wbs7YMbmxFBw,https://api.spotify.com/v1/audio-analysis/2SRBtj64W0Wbs7YMbmxFBw,202320,4
0.29,0.637,9,-7.366,0,0.0437,0.000661,0.00139,0.361,0.217,109.762,audio_features,1o8lpW6p5oJvFm8MoTHH2E,spotify:track:1o8lpW6p5oJvFm8MoTHH2E,https://api.spotify.com/v1/tracks/1o8lpW6p5oJvFm8MoTHH2E,https://api.spotify.com/v1/audio-analysis/1o8lpW6p5oJvFm8MoTHH2E,309497,4
0.423,0.755,4,-5.343,0,0.0301,0.00704,4.38e-05,0.172,0.471,148.365,audio_features,6fTX2poT39Ucz6A7Tsqyg9,spotify:track:6fTX2poT39Ucz6A7Tsqyg9,https://api.spotify.com/v1/tracks/6fTX2poT39Ucz6A7Tsqyg9,https://api.spotify.com/v1/audio-analysis/6fTX2poT39Ucz6A7Tsqyg9,242480,4
0.513,0.806,2,-6.947,1,0.0582,0.0184,0.00226,0.0976,0.299,109.332,audio_features,4NVKpvX9pcSeoKiNvjmb5X,spotify:track:4NVKpvX9pcSeoKiNvjmb5X,https://api.spotify.com/v1/tracks/4NVKpvX9pcSeoKiNvjmb5X,https://api.spotify.com/v1/audio-analysis/4NVKpvX9pcSeoKiNvjmb5X,341825,4
0.482,0.843,0,-5.909,1,0.288,0.0103,0.103,0.362,0.433,97.907,audio_features,52LL3IFB8N3PaJmoZ8Xii1,spotify:track:52LL3IFB8N3PaJmoZ8Xii1,https://api.spotify.com/v1/tracks/52LL3IFB8N3PaJmoZ8Xii1,https://api.spotify.com/v1/audio-analysis/52LL3IFB8N3PaJmoZ8Xii1,274282,4
0.776,0.408,4,-5.712,1,0.0435,0.0209,0.0248,0.169,0.778,116.982,audio_features,61mac2K20BFVXltcnkWQWv,spotify:track:61mac2K20BFVXltcnkWQWv,https://api.spotify.com/v1/tracks/61mac2K20BFVXltcnkWQWv,https://api.spotify.com/v1/audio-analysis/61mac2K20BFVXltcnkWQWv,320269,4
0.478,0.737,11,-5.979,0,0.0346,0.0152,0.00163,0.0893,0.339,121.832,audio_features,7noGroCNL9QEmPnKM7Tnh8,spotify:track:7noGroCNL9QEmPnKM7Tnh8,https://api.spotify.com/v1/tracks/7noGroCNL9QEmPnKM7Tnh8,https://api.spotify.com/v1/audio-analysis/7noGroCNL9QEmPnKM7Tnh8,327211,4
0.291,0.986,7,-3.045,1,0.186,0.00159,0.000419,0.0892,0.339,196.87,audio_features,5xos1cwJWHjVcFAxU8rcNn,spotify:track:5xos1cwJWHjVcFAxU8rcNn,https://api.spotify.com/v1/tracks/5xos1cwJWHjVcFAxU8rcNn,https://api.spotify.com/v1/audio-analysis/5xos1cwJWHjVcFAxU8rcNn,201025,4
0.42,0.752,7,-5.002,0,0.0386,0.0169,0.0203,0.117,0.459,111.098,audio_features,5zCc59tad3beSrCLtkvtni,spotify:track:5zCc59tad3beSrCLtkvtni,https://api.spotify.com/v1/tracks/5zCc59tad3beSrCLtkvtni,https://api.spotify.com/v1/audio-analysis/5zCc59tad3beSrCLtkvtni,400711,4
0.536,0.696,7,-7.548,0,0.0409,0.0287,0.562,0.0993,0.619,117.99,audio_features,1KaMfpEZnzSg0hQNtdaz4B,spotify:track:1KaMfpEZnzSg0hQNtdaz4B,https://api.spotify.com/v1/tracks/1KaMfpEZnzSg0hQNtdaz4B,https://api.spotify.com/v1/audio-analysis/1KaMfpEZnzSg0hQNtdaz4B,258178,4
0.264,0.882,7,-4.362,1,0.0791,0.00057,0.112,0.283,0.766,85.537,audio_features,5xoNx4guLOeGsuFxuqTord,spotify:track:5xoNx4guLOeGsuFxuqTord,https://api.spotify.com/v1/tracks/5xoNx4guLOeGsuFxuqTord,https://api.spotify.com/v1/audio-analysis/5xoNx4guLOeGsuFxuqTord,390579,4
0.162,0.518,11,-8.215,0,0.0632,0.0135,0.246,0.116,0.109,173.649,audio_features,02Q2zqHcJqBFv8OrtFTe88,spotify:track:02Q2zqHcJqBFv8OrtFTe88,https://api.spotify.com/v1/tracks/02Q2zqHcJqBFv8OrtFTe88,https://api.spotify.com/v1/audio-analysis/02Q2zqHcJqBFv8OrtFTe88,369338,3
0.327,0.929,11,-5.754,1,0.174,0.0114,0.000979,0.198,0.521,164.984,audio_features,3DaXIGJm0BCEB9X7zHTRfI,spotify:track:3DaXIGJm0BCEB9X7zHTRfI,https://api.spotify.com/v1/tracks/3DaXIGJm0BCEB9X7zHTRfI,https://api.spotify.com/v1/audio-analysis/3DaXIGJm0BCEB9X7zHTRfI,163267,4
0.549,0.79,1,-4.781,1,0.0343,0.0655,0.0118,0.691,0.43,110.79,audio_features,6FlAJtf8aSZOpEj9ITSfYh,spotify:track:6FlAJtf8aSZOpEj9ITSfYh,https://api.spotify.com/v1/tracks/6FlAJtf8aSZOpEj9ITSfYh,https://api.spotify.com/v1/audio-analysis/6FlAJtf8aSZOpEj9ITSfYh,216013,4
0.573,0.672,7,-7.938,1,0.0303,0.0653,0.000162,0.216,0.887,115.814,audio_features,5e9zmHHKeRkOmo0qEzyBWs,spotify:track:5e9zmHHKeRkOmo0qEzyBWs,https://api.spotify.com/v1/tracks/5e9zmHHKeRkOmo0qEzyBWs,https://api.spotify.com/v1/audio-analysis/5e9zmHHKeRkOmo0qEzyBWs,168653,4
0.247,0.75,11,-4.624,0,0.041,0.501,0.0389,0.624,0.416,79.603,audio_features,3hWu4Z5IkREyWNT4zuuXM5,spotify:track:3hWu4Z5IkREyWNT4zuuXM5,https://api.spotify.com/v1/tracks/3hWu4Z5IkREyWNT4zuuXM5,https://api.spotify.com/v1/audio-analysis/3hWu4Z5IkREyWNT4zuuXM5,240987,4
0.25,0.803,10,-6.78,1,0.052,0.359,0.868,0.102,0.462,109.078,audio_features,7GYqzwtxd7gqggYgEOpnAu,spotify:track:7GYqzwtxd7gqggYgEOpnAu,https://api.spotify.com/v1/tracks/7GYqzwtxd7gqggYgEOpnAu,https://api.spotify.com/v1/audio-analysis/7GYqzwtxd7gqggYgEOpnAu,349200,4
0.565,0.93,2,-4.453,1,0.0316,0.091,9.34e-05,0.174,0.556,139.602,audio_features,0a2sCOv9nkWAdkdM6iMcvY,spotify:track:0a2sCOv9nkWAdkdM6iMcvY,https://api.spotify.com/v1/tracks/0a2sCOv9nkWAdkdM6iMcvY,https://api.spotify.com/v1/audio-analysis/0a2sCOv9nkWAdkdM6iMcvY,207653,4
0.306,0.968,0,-3.991,1,0.18,0.0194,0.0,0.473,0.362,161.414,audio_features,7yauS2RTZt41o1dvcmFiJz,spotify:track:7yauS2RTZt41o1dvcmFiJz,https://api.spotify.com/v1/tracks/7yauS2RTZt41o1dvcmFiJz,https://api.spotify.com/v1/audio-analysis/7yauS2RTZt41o1dvcmFiJz,102640,4
0.432,0.642,1,-7.069,0,0.0342,0.177,0.0277,0.0936,0.422,165.534,audio_features,5chFfvzdWd33uwpy4UzmAj,spotify:track:5chFfvzdWd33uwpy4UzmAj,https://api.spotify.com/v1/tracks/5chFfvzdWd33uwpy4UzmAj,https://api.spotify.com/v1/audio-analysis/5chFfvzdWd33uwpy4UzmAj,265347,4
0.253,0.963,0,-4.49,1,0.12,0.00345,0.0859,0.824,0.102,91.929,audio_features,2PZhHYtlfVED3oU4qcTejV,spotify:track:2PZhHYtlfVED3oU4qcTejV,https://api.spotify.com/v1/tracks/2PZhHYtlfVED3oU4qcTejV,https://api.spotify.com/v1/audio-analysis/2PZhHYtlfVED3oU4qcTejV,172560,4
0.531,0.612,4,-9.424,0,0.0384,0.291,0.854,0.133,0.594,89.315,audio_features,5WEfgjYj09nzLDpg95lwaE,spotify:track:5WEfgjYj09nzLDpg95lwaE,https://api.spotify.com/v1/tracks/5WEfgjYj09nzLDpg95lwaE,https://api.spotify.com/v1/audio-analysis/5WEfgjYj09nzLDpg95lwaE,127467,4
0.292,0.503,10,-5.161,1,0.0495,0.434,0.598,0.539,0.48,205.12,audio_features,46peDwkQpqnDBLFEAdGMMK,spotify:track:46peDwkQpqnDBLFEAdGMMK,https://api.spotify.com/v1/tracks/46peDwkQpqnDBLFEAdGMMK,https://api.spotify.com/v1/audio-analysis/46peDwkQpqnDBLFEAdGMMK,520173,4
0.349,0.985,5,-2.683,1,0.138,0.0247,0.951,0.202,0.495,152.826,audio_features,5RutP44m8AvvWTjRDspLuR,spotify:track:5RutP44m8AvvWTjRDspLuR,https://api.spotify.com/v1/tracks/5RutP44m8AvvWTjRDspLuR,https://api.spotify.com/v1/audio-analysis/5RutP44m8AvvWTjRDspLuR,160027,4
0.566,0.861,0,-3.555,1,0.0351,0.00284,0.0226,0.0612,0.525,105.476,audio_features,4ImpyKx0AZ59qb2mu3rDvU,spotify:track:4ImpyKx0AZ59qb2mu3rDvU,https://api.spotify.com/v1/tracks/4ImpyKx0AZ59qb2mu3rDvU,https://api.spotify.com/v1/audio-analysis/4ImpyKx0AZ59qb2mu3rDvU,220293,4
0.518,0.93,9,-3.955,1,0.0797,0.0214,0.0687,0.121,0.692,150.088,audio_features,5wGgUUUYMdXF86jhyqoVQU,spotify:track:5wGgUUUYMdXF86jhyqoVQU,https://api.spotify.com/v1/tracks/5wGgUUUYMdXF86jhyqoVQU,https://api.spotify.com/v1/audio-analysis/5wGgUUUYMdXF86jhyqoVQU,262333,4
0.24,0.888,2,-4.517,1,0.116,0.179,2.81e-05,0.386,0.478,172.863,audio_features,6Cuf5jLiMSIGo1QH1lanYv,spotify:track:6Cuf5jLiMSIGo1QH1lanYv,https://api.spotify.com/v1/tracks/6Cuf5jLiMSIGo1QH1lanYv,https://api.spotify.com/v1/audio-analysis/6Cuf5jLiMSIGo1QH1lanYv,149133,4
0.264,0.918,1,-5.427,1,0.172,0.00058,0.0841,0.36,0.227,145.083,audio_features,1sddd7RjfvTBG3Kv9xSAKF,spotify:track:1sddd7RjfvTBG3Kv9xSAKF,https://api.spotify.com/v1/tracks/1sddd7RjfvTBG3Kv9xSAKF,https://api.spotify.com/v1/audio-analysis/1sddd7RjfvTBG3Kv9xSAKF,353240,4
0.3,0.963,9,-4.181,0,0.0566,0.636,0.808,0.469,0.417,142.399,audio_features,7mFG9cBsNq86aWFHr5TuSX,spotify:track:7mFG9cBsNq86aWFHr5TuSX,https://api.spotify.com/v1/tracks/7mFG9cBsNq86aWFHr5TuSX,https://api.spotify.com/v1/audio-analysis/7mFG9cBsNq86aWFHr5TuSX,212787,4
0.271,0.964,10,-4.69,0,0.165,0.327,1.05e-05,0.953,0.141,171.124,audio_features,26BXymBKlfYz44VtaGZXTK,spotify:track:26BXymBKlfYz44VtaGZXTK,https://api.spotify.com/v1/tracks/26BXymBKlfYz44VtaGZXTK,https://api.spotify.com/v1/audio-analysis/26BXymBKlfYz44VtaGZXTK,179787,4
0.389,0.915,2,-4.102,0,0.0729,0.0232,0.00638,0.991,0.0963,144.133,audio_features,1jFXit56QoABlBkXEs7wS3,spotify:track:1jFXit56QoABlBkXEs7wS3,https://api.spotify.com/v1/tracks/1jFXit56QoABlBkXEs7wS3,https://api.spotify.com/v1/audio-analysis/1jFXit56QoABlBkXEs7wS3,312773,4
0.315,0.979,10,-4.434,0,0.136,0.0894,0.0816,0.966,0.119,139.838,audio_features,0lD8P1h7SfAlOWn0BTod0a,spotify:track:0lD8P1h7SfAlOWn0BTod0a,https://api.spotify.com/v1/tracks/0lD8P1h7SfAlOWn0BTod0a,https://api.spotify.com/v1/audio-analysis/0lD8P1h7SfAlOWn0BTod0a,203867,4
0.241,0.948,0,-4.327,1,0.142,0.388,0.000277,0.758,0.0929,161.002,audio_features,0QHh9okY5V3eOhndsGjE7Z,spotify:track:0QHh9okY5V3eOhndsGjE7Z,https://api.spotify.com/v1/tracks/0QHh9okY5V3eOhndsGjE7Z,https://api.spotify.com/v1/audio-analysis/0QHh9okY5V3eOhndsGjE7Z,154227,4
